kind,dataset_id,key,decision,reason,reviewer,reviewed_at,comment,legacy_file_uid
annotation,ANN_EIRLPRJ_01334,113a638f-a772-4b09-a5eb-6926ff985680,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,114f425e-8816-4482-9339-1e99ee025375,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1294e5d6-8a36-452d-bfc9-ff1102e98be6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1328f7c9-18df-44cc-b683-ab9a9b4c3b67,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,13a857b9-d44c-41d9-a678-83cd8aac1dab,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,14a69fd9-2bdd-45fe-be58-f2f32fbcf583,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,14cea1cf-17b1-49bd-b192-bffd19e6af8b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,15020677-0020-496e-95ff-4cfd2b52836c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,155ad76e-4c08-4bfa-81d2-fc04cb876c36,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1568ecb9-5c12-4960-9732-fb053eb69d28,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,15a4fa17-1b98-4d87-8bdb-a5d6f21a9e00,keep,,unknown,,,
annotation,ANN_EIRLPRJ_01334,160381e5-7fab-4875-a618-ad9f60549cc2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,16c0254d-0f02-40c2-9dcd-81c22352b1c8,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,16d25d0f-4139-4033-a94d-187be3028780,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,17348bc7-b741-48d9-b824-b313cac8542e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,173d1de2-feb0-4b70-98ba-742228f2784a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,17800367-179d-4c38-b918-30f502db1b5e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,17aa778c-c637-4040-bdd1-2449bc236873,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,183ff023-deba-42b9-b12d-11a2eb8c569e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,19c3725f-4643-442b-b72e-b5af33e8c4db,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,19c7b25c-19a0-4cd1-802b-a0408f63e5a7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1b0356ad-da5e-4407-8642-33c1c0609f39,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1b694f36-78f2-4203-aad6-6ce7c8ca4ac4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1bb5fa5e-e0f0-4d1c-a088-877fc79b1a03,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1cad2993-a90b-4752-8f0f-9a1a81eae705,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1d1ad39e-2c81-455c-99ed-8b4ea4e9dda3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1da660d4-6912-423f-817a-42feaeffb056,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1dd29352-f22c-464a-b2aa-584652a9d695,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1dd3fde2-ce87-4007-a330-10971d4615d4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1e29e3e7-9c62-4469-b36d-0a3b261113ce,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1e2a7c29-6c3f-466f-8f4f-501c7c0cb228,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1e52ffe2-b532-40ec-811a-f5b74e997006,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1ef9d447-0781-434b-815e-5d20bf7eddee,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1fa0ab17-571c-4b8c-bad0-1cdddb8cecbc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,1fa648b5-9ff6-471d-a0b4-8202c5f09a8e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,205b6343-d3f5-4adb-aa66-372f7d7407a5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,20f0d95c-70f8-495e-bc66-ab5d2183d579,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,214882f2-5dbf-4a4e-a618-6819afd076da,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2150b5e8-95ca-4f98-88bc-234c1d771521,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,21f0fcbb-c721-45c7-8f7b-a113f54cdf44,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,22a0030e-401e-4c8f-b6fe-3098c0b9f237,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,22b4e9ef-bc6b-44de-ab05-ce375e200790,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2428dff0-5bc8-4d39-bbbc-8d0dbaa5180c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2478dab4-5116-45f7-a264-acb55d1cbabd,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,248e4605-500c-4f7c-a711-3973bc0936f0,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,24c3e89c-90ac-4c58-ad76-a563661f6bcc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,24d2fa77-69ae-426c-856a-c8af14a22fc9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,24ea30a7-e8f1-47d8-9bef-d498540da571,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2521d0de-c180-4bc3-a2a7-9ad8bcf3e3ec,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,25421d64-7bce-4e7a-be0c-f832e4efbb62,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,25bd8610-b4ca-4018-8015-bec3a6ab1cde,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,25cf1e87-aa68-4e81-aa0d-9883ccfe251e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,26774f61-65f3-42b6-b0ee-e2b3fd924248,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2793de13-f0c6-488e-bbe0-31a6ae810ed6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,27cb314f-221f-4a99-bf99-ed391dc2130b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,28018363-862a-461b-a3d6-feeea47bbb9a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,280da175-3032-4a5c-9a4a-266c39df9d8c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2859c7dd-5324-4c31-9a68-728e9506f81f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,28c0e9bf-23fb-4a5b-be82-65982d4c03c5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,28dec653-d57a-4da6-b4a2-fb02e0c1207b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,28e96852-14a7-42b3-970d-6f8cb63dd6f1,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,295ba4a5-6471-4d14-ab49-c3eb1142a3c2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,29c7d5ec-ea21-4935-811e-ba3f65de344c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,29e20035-4baa-41af-9b11-abe106ccbe22,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2a322297-95e5-4558-af46-5196e2c02a01,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2a3528ad-fba3-4955-86ec-38efe9e28b4f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2afea679-47ec-4d98-a2a0-f71dd43ded63,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2bd93851-1392-4a90-adde-ef6f4716e892,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2e1c3131-fbdb-424e-9fd4-f52cd1a1e288,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2e41e7a8-52e7-4bb0-9e91-3e35792a702e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2e860c55-bbcd-4769-9094-c28e45e985e3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2f58d7d6-07f9-4503-a191-c391c3df7a99,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2fa64835-7a2d-48a4-a8c0-e674923cf6c4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,2fb646e2-7151-404e-ad90-b73b40d135fd,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,306e15b8-c29f-4165-b187-3455890e391f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,30d91aca-e902-4fe0-a364-df3f3ea82eaa,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,317e31a4-2349-4e0e-9e5f-38aea9eb4f72,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3181e33c-e524-48c3-b1b3-69b997a53be3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,31866e9f-8818-4729-acc3-340a48fca213,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,31a671de-d85a-4f7a-9a0b-63649bca2c52,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,31e0b468-872e-4a4e-9d69-d78332dc28d3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,32044b92-79ee-45ed-a6f2-ce63151fa26b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,325e0003-73a3-40de-9d95-00d062090264,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,32dbd74b-87e7-4fd3-97ba-e9ac13d6f3af,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,32ff8d2b-6098-4686-b5ed-baaeb6c0394d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,33e01c2b-bf76-41c4-a7c4-ad75f3efb8bc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,33e8514f-d72b-4ba9-8e5e-3609dbdf5305,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,34060d4f-4547-47b2-b01c-800a6aa32d7d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3437005e-866a-4fd1-b25b-39dfdb61f8dc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,34374faf-07ac-4763-8cc2-b5c85fc6323e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,347f14ca-99b4-4a4a-bd9b-900aad6f869f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,356948c9-d97b-484d-94f0-e116699ac7aa,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,35a8043e-bae1-4774-804c-311ab809df2f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,35fd60af-f97c-4505-b8dc-cacbc88a717c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,365b0a11-816f-486b-8d2c-bac21b7e4e70,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,374c1ae4-14fa-4deb-b620-26aabbe5f7c0,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3758667c-1c15-421a-8338-ca22145b3b05,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,37805f85-cea4-4c69-8f9f-ef50e1d783d9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,38271158-df29-4fe0-bee5-b12892da99d3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,39150a54-de9c-4a62-8f53-50a69addc0de,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,39ad6b81-7a52-4ed0-977e-8a1813ae2708,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3a4631e7-0974-4946-9210-5fdf75cbdb3d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3adb799e-eaec-4d22-b779-685b55ba33e1,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3b2dc07e-db3d-4e86-9838-4c5bf0e7c59c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3b7fdc34-df52-4ba1-946e-5babbe7d8480,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3b905299-d819-4aae-9ccc-d9cb6f5109d9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3d2b33a6-b6fc-4c32-b9a1-b5bd01187d7b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3d7df3eb-5b8e-4d25-93d4-21f0b762efe5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3de44c1f-4f0a-4ae3-a421-06d40a5e4f69,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3e097fc2-4d85-4d60-9a1b-586e069606a5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3e2106df-d784-4e62-97f2-726cdf095ab0,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3e4683b3-2bde-4e5d-969f-e35b7bf893ba,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,3eabd474-7433-4a5d-a54a-5d0b3e6728d7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4085971b-469d-4504-9983-2bdf5abf005f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,408afe75-67f0-4f7d-922c-95707a800c50,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,40942215-677a-4bf4-94a6-e536df554523,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,415157b9-1690-43cd-b9bd-a6841b1ff76d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,416d7c40-0bd2-4e57-bbe2-0877a814ff3d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,41f1c75e-9041-4d79-8379-0f9ad69333b1,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,42297d5c-09ad-4591-ad84-d03aa685140b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,42d609fe-ead1-414f-8d12-901adb991317,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,43562514-7908-4cdd-9a0a-a239a1584b87,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,43bc3a64-a4ba-4de2-ad89-d29a36f97956,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,43cb5f23-ab1b-4712-a22c-fc3e29c3cb55,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,43cea6bf-2621-47a5-8ac6-5098e62d8f5e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,440e79b0-10ba-46d4-8853-dcae40cd92c5,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,441c1a8c-3509-448d-8d3b-c46690cff8f0,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,44a5211e-84c8-4687-89ea-7303a66160eb,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,45098ea6-1c3e-4153-8286-9bf9b39d8717,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4631c665-61ca-47b8-8df1-dca4f9cec549,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,46d9cd62-7885-4bb6-b219-7098e94219c3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,46df3f6a-2207-4137-839e-e923e8dbb1c4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4721b482-e244-4ff2-a6ea-336c53062f55,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,47c9afab-9979-4874-820b-f2e77548c54f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,47f24a5f-d233-4749-9315-8dfb77a341b6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,481e646e-22c9-4758-81e3-6bc4c491eb67,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,483b07af-9742-442f-9162-48160fdb5246,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,489395a1-f6ed-414e-96ac-cc12dc15c838,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,48bb8606-77f7-44ae-82b5-9ac1f2829e6e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,492bcb50-d188-4136-a035-bb8217326489,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,49334a69-69cc-46e4-8a6d-3ffe08503e0a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,496e4384-d4b2-4735-97d6-676664b676ff,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,498a1cf0-788d-4831-8e08-f203749398ab,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4a60cff1-7c4c-43cb-94ca-3fa378a6c2dc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4a663710-8d26-4b55-a8e2-717b052c328a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4b25d8df-4ca2-4e48-810d-7da3257f92a3,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4c1b36ce-d442-43cb-98b8-2eaf43f1161a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4c2cec59-006d-464e-b37b-9a691c470029,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4ca9e4ed-0fa5-4fb4-9d85-43737ee44211,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4d381270-5006-4947-a435-063c50171270,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4dda3b68-0960-4402-88d9-26b1ab799775,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4eb1b208-c261-4280-ba78-5b4462fcb542,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4ed6921c-f67c-4941-a5b2-096ddea7b26c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4f06b7f0-7a30-4b25-9d3b-f8c47d8af175,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4f7dbded-1654-46d1-951f-fa6de402f580,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,4fc2d663-34db-44ae-9d27-27228798b761,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5016c955-ffb8-421b-aa75-77c9e9c5671c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,50534db6-bb99-4e73-a93f-e7257d70df28,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,51d89cdf-e181-4d1e-8019-5c729c2977f7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5225e3a8-26b8-4d69-8379-b05ab4bd9baa,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,52b1cc81-7f5a-4d33-9fb9-b2ec33d4b58a,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,55153823-9cdf-46b4-88d0-b363c6f60d39,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5532400b-77f2-4700-a6cd-2d0b6e82fe86,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5547ca01-0ff8-4cd4-9d2c-fa4d11b30039,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5551eb6f-e2c4-4807-92f6-a7dc2b387a4c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,560d7a07-911f-4745-b2c0-0a0e189f5292,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,56b13cdd-fe29-4d2f-a6c0-528c6c10634e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,56c91259-7e52-4e2a-9b19-d04fb51bb791,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,56e96c4d-592b-4260-9d09-da6e8216d4c7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,57651fba-785e-4d05-a238-8046016becd1,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,578cd626-cf1a-462f-a29c-f29e822e0c4e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,57bbb250-9bcb-4512-b813-23e7d54f20f9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5834a236-3a6e-40ec-bc97-2c39a6556437,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5868059b-2e10-4182-a27a-fcbd8f80c1e6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,588608ac-d374-4724-a02e-9eca1b3e1538,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,58f2e41a-f877-4703-b4f3-a6c2911ad42d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,597a798e-088b-4319-a371-428f24742a75,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5ab08839-2568-41f3-9155-b44a605da780,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5ae19897-b3f5-4e9d-941c-e6244b532828,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5bdb1c84-b378-4678-a9e2-b8869fb9aabe,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5c406463-83cc-40e7-9888-28345d0c3637,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5c5deec2-c4d9-46b9-a834-8c851a8c86af,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5cf2665f-9860-4d5d-8bf2-3b4e0f6d0e3d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5d693d19-d834-48c1-b42a-82e77e3f8a99,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5ddc6c47-3f1b-49b3-bed3-2a00f0dabce9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5e14eb7b-4a04-439b-9bec-646ac7aa5c25,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,5f9e7ef6-4104-47ec-adcd-2fb5c0608577,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,600f0cb6-94c2-4a68-9ce4-372d40696e42,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,60206fc2-7a29-48a1-a89b-e00a22fd7e8d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,60aaafe0-e42a-42d3-8a21-950c8b65f332,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,60f8b946-1f9b-4c67-8ea3-907aec28c16c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,61612266-09ad-458d-9e9d-9d05d56b27b9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,61dcfbd2-e50b-4e0b-8506-698474ecc3e2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,62062523-ea90-43a1-b135-96b983d248c7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,62879a0c-8c22-4cd9-9cb2-88fb70918873,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,629bb4f9-2d58-4275-98ca-3619cdc6f0ce,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,62ce09c8-8821-4fd3-b48b-b122dbc86ddb,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,640d1a03-dc2b-4248-be03-37bd2e30ea3d,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,64148023-96e8-45d3-902e-e4c844adad6c,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,64bd10e9-7fa5-4e2c-8d10-65389d36495b,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,650f516c-9f94-445a-b9f5-cc52bf520745,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,654697e4-ee94-47dc-ab91-606e68a0924e,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,654af37a-ce5f-4417-82f4-fd6630a14922,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,65788fde-98bf-4292-a886-62d6ebc1a757,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,65aab4a2-c10d-4556-b525-cedcf8a3fa11,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,65e91397-f384-473b-8c3d-682eddd52748,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,661a57a6-1dfb-4710-a947-1ec43dac37fc,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6691b4a3-df26-4836-a319-f2253c0d45a7,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,66b8ec0c-1762-458c-8bba-3ff8b59b0a76,keep,visually_valid|invalid_annotation,unknown,,,
annotation,ANN_EIRLPRJ_01334,66f151d1-21d7-4fb4-9440-bddf0f2e6288,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,679e9976-3882-4947-b56b-8032b7fec4d2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6909cd00-d157-47b0-b95a-c18ef827f052,exclude,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6970a7e3-694f-4df4-95cb-835bdc4f04f9,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6a25ae76-f36a-4375-9112-8939cab98a88,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6a6fccb0-4fe2-45a8-8e8b-728b78d6bfe4,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6a78b2b0-01a9-4668-a9ad-f80f037a0292,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6aba1fcd-3bb2-43de-9e4b-47f91236e073,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6c113e85-e5be-4d04-9d5a-2658008f2df2,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6c2d30e0-9a4e-4e43-908e-ce5091a2d0b6,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6c37732e-1512-4641-9afa-86e0c4da5f8f,keep,visually_valid,unknown,,,
annotation,ANN_EIRLPRJ_01334,6c7eaae3-104d-4557-ac74-07ed4b9040fb,keep,visually_valid,unknown,,,
